0,1,2
2005.comp.790,same.manager,2005.comp.790
2015.comp.791,same.manager,2015.comp.791
2020.comp.791,same.manager,2020.comp.791
2008.comp.792,same.manager,2008.comp.792
2009.comp.792,same.manager,2009.comp.792
2010.comp.792,same.manager,2010.comp.792
2014.comp.792,same.manager,2014.comp.792
2015.comp.792,same.manager,2015.comp.792
2016.comp.792,same.manager,2016.comp.792
2017.comp.792,same.manager,2017.comp.792
2018.comp.792,same.manager,2018.comp.792
2019.comp.792,same.manager,2019.comp.600486
2019.comp.792,same.manager,2019.comp.300087
2019.comp.792,same.manager,2019.comp.792
2020.comp.792,same.manager,2020.comp.600984
2020.comp.792,same.manager,2020.comp.600486
2020.comp.792,same.manager,2020.comp.300087
2020.comp.792,same.manager,2020.comp.792
2006.comp.793,same.manager,2006.comp.600638
2006.comp.793,same.manager,2006.comp.793
2015.comp.793,same.manager,2015.comp.793
2016.comp.793,same.manager,2016.comp.793
2016.comp.795,same.manager,2016.comp.2056
2016.comp.795,same.manager,2016.comp.795
2017.comp.795,same.manager,2017.comp.600546
2017.comp.795,same.manager,2017.comp.603303
2017.comp.795,same.manager,2017.comp.603103
2017.comp.795,same.manager,2017.comp.2056
2017.comp.795,same.manager,2017.comp.795
2018.comp.795,same.manager,2018.comp.600546
2018.comp.795,same.manager,2018.comp.600348
2018.comp.795,same.manager,2018.comp.603303
2018.comp.795,same.manager,2018.comp.603103
2018.comp.795,same.manager,2018.comp.2056
2018.comp.795,same.manager,2018.comp.795
2019.comp.795,same.manager,2019.comp.603303
2019.comp.795,same.manager,2019.comp.603103
2019.comp.795,same.manager,2019.comp.2056
2019.comp.795,same.manager,2019.comp.795
2020.comp.795,same.manager,2020.comp.603303
2020.comp.795,same.manager,2020.comp.603103
2020.comp.795,same.manager,2020.comp.2056
2020.comp.795,same.manager,2020.comp.795
2007.comp.796,same.manager,2007.comp.796
2008.comp.796,same.manager,2008.comp.796
2009.comp.796,same.manager,2009.comp.796
2010.comp.796,same.manager,2010.comp.796
2011.comp.796,same.manager,2011.comp.796
2012.comp.796,same.manager,2012.comp.796
2013.comp.796,same.manager,2013.comp.796
2014.comp.796,same.manager,2014.comp.600221
2014.comp.796,same.manager,2014.comp.796
2015.comp.796,same.manager,2015.comp.600221
2015.comp.796,same.manager,2015.comp.796
2016.comp.796,same.manager,2016.comp.600221
2016.comp.796,same.manager,2016.comp.600515
2016.comp.796,same.manager,2016.comp.796
2017.comp.796,same.manager,2017.comp.600277
2017.comp.796,same.manager,2017.comp.796
2018.comp.796,same.manager,2018.comp.796
2019.comp.796,same.manager,2019.comp.600277
2019.comp.796,same.manager,2019.comp.796
2020.comp.796,same.manager,2020.comp.600221
2020.comp.796,same.manager,2020.comp.796
2003.comp.797,same.manager,2003.comp.797
2020.comp.797,same.manager,2020.comp.2396
2020.comp.797,same.manager,2020.comp.797
2005.comp.798,same.manager,2005.comp.798
2006.comp.798,same.manager,2006.comp.798
2007.comp.798,same.manager,2007.comp.798
2008.comp.798,same.manager,2008.comp.798
2009.comp.798,same.manager,2009.comp.798
2011.comp.798,same.manager,2011.comp.798
2012.comp.798,same.manager,2012.comp.798
2013.comp.798,same.manager,2013.comp.600195
2013.comp.798,same.manager,2013.comp.798
2019.comp.799,same.manager,2019.comp.799
2003.comp.800,same.manager,2003.comp.600742
2003.comp.800,same.manager,2003.comp.800
2004.comp.800,same.manager,2004.comp.600742
2004.comp.800,same.manager,2004.comp.800
2005.comp.800,same.manager,2005.comp.600742
2005.comp.800,same.manager,2005.comp.800
2006.comp.800,same.manager,2006.comp.600742
2006.comp.800,same.manager,2006.comp.800
2007.comp.800,same.manager,2007.comp.600742
2007.comp.800,same.manager,2007.comp.927
2007.comp.800,same.manager,2007.comp.800
2008.comp.800,same.manager,2008.comp.2232
2008.comp.800,same.manager,2008.comp.927
2008.comp.800,same.manager,2008.comp.600742
2008.comp.800,same.manager,2008.comp.800
2009.comp.800,same.manager,2009.comp.2232
2009.comp.800,same.manager,2009.comp.927
2009.comp.800,same.manager,2009.comp.600742
2009.comp.800,same.manager,2009.comp.800
2010.comp.800,same.manager,2010.comp.2232
2010.comp.800,same.manager,2010.comp.927
2010.comp.800,same.manager,2010.comp.600742
2010.comp.800,same.manager,2010.comp.800
2011.comp.800,same.manager,2011.comp.2232
2011.comp.800,same.manager,2011.comp.927
2011.comp.800,same.manager,2011.comp.600742
2011.comp.800,same.manager,2011.comp.800
2012.comp.800,same.manager,2012.comp.600742
2012.comp.800,same.manager,2012.comp.2232
2012.comp.800,same.manager,2012.comp.927
2012.comp.800,same.manager,2012.comp.800
2013.comp.800,same.manager,2013.comp.600742
2013.comp.800,same.manager,2013.comp.2232
2013.comp.800,same.manager,2013.comp.927
2013.comp.800,same.manager,2013.comp.800
2014.comp.800,same.manager,2014.comp.2736
2014.comp.800,same.manager,2014.comp.927
2014.comp.800,same.manager,2014.comp.600742
2014.comp.800,same.manager,2014.comp.2232
2014.comp.800,same.manager,2014.comp.800
2015.comp.800,same.manager,2015.comp.600686
2015.comp.800,same.manager,2015.comp.601211
2015.comp.800,same.manager,2015.comp.2736
2015.comp.800,same.manager,2015.comp.600148
2015.comp.800,same.manager,2015.comp.927
2015.comp.800,same.manager,2015.comp.600742
2015.comp.800,same.manager,2015.comp.2232
2015.comp.800,same.manager,2015.comp.800
2016.comp.800,same.manager,2016.comp.898
2016.comp.800,same.manager,2016.comp.601211
2016.comp.800,same.manager,2016.comp.600742
2016.comp.800,same.manager,2016.comp.600148
2016.comp.800,same.manager,2016.comp.2232
2016.comp.800,same.manager,2016.comp.927
2016.comp.800,same.manager,2016.comp.800
2017.comp.800,same.manager,2017.comp.927
2017.comp.800,same.manager,2017.comp.600148
2017.comp.800,same.manager,2017.comp.898
2017.comp.800,same.manager,2017.comp.600742
2017.comp.800,same.manager,2017.comp.2232
2017.comp.800,same.manager,2017.comp.800
2018.comp.800,same.manager,2018.comp.898
2018.comp.800,same.manager,2018.comp.600742
2018.comp.800,same.manager,2018.comp.927
2018.comp.800,same.manager,2018.comp.800
2019.comp.800,same.manager,2019.comp.927
2019.comp.800,same.manager,2019.comp.800
2020.comp.800,same.manager,2020.comp.600148
2020.comp.800,same.manager,2020.comp.927
2020.comp.800,same.manager,2020.comp.601989
2020.comp.800,same.manager,2020.comp.600811
2020.comp.800,same.manager,2020.comp.600742
2020.comp.800,same.manager,2020.comp.800
2003.comp.805,same.manager,2003.comp.805
2005.comp.806,same.manager,2005.comp.600112
2005.comp.806,same.manager,2005.comp.806
2006.comp.806,same.manager,2006.comp.600112
2006.comp.806,same.manager,2006.comp.600533
2006.comp.806,same.manager,2006.comp.806
2007.comp.806,same.manager,2007.comp.806
2008.comp.806,same.manager,2008.comp.806
2009.comp.806,same.manager,2009.comp.806
2010.comp.806,same.manager,2010.comp.600112
2010.comp.806,same.manager,2010.comp.806
2011.comp.806,same.manager,2011.comp.600112
2011.comp.806,same.manager,2011.comp.806
2012.comp.806,same.manager,2012.comp.600112
2012.comp.806,same.manager,2012.comp.806
2013.comp.806,same.manager,2013.comp.806
2014.comp.806,same.manager,2014.comp.806
2015.comp.806,same.manager,2015.comp.600112
2015.comp.806,same.manager,2015.comp.806
2016.comp.806,same.manager,2016.comp.600112
2016.comp.806,same.manager,2016.comp.600345
2016.comp.806,same.manager,2016.comp.806
2017.comp.806,same.manager,2017.comp.600112
2017.comp.806,same.manager,2017.comp.600839
2017.comp.806,same.manager,2017.comp.806
2018.comp.806,same.manager,2018.comp.806
2019.comp.806,same.manager,2019.comp.806
2020.comp.806,same.manager,2020.comp.600112
2020.comp.806,same.manager,2020.comp.300087
2020.comp.806,same.manager,2020.comp.600984
2020.comp.806,same.manager,2020.comp.806
2005.comp.807,same.manager,2005.comp.807
2006.comp.807,same.manager,2006.comp.600497
2006.comp.807,same.manager,2006.comp.807
2007.comp.807,same.manager,2007.comp.807
2008.comp.807,same.manager,2008.comp.878
2008.comp.807,same.manager,2008.comp.807
2010.comp.807,same.manager,2010.comp.878
2010.comp.807,same.manager,2010.comp.807
2011.comp.807,same.manager,2011.comp.600497
2011.comp.807,same.manager,2011.comp.807
2012.comp.807,same.manager,2012.comp.600497
2012.comp.807,same.manager,2012.comp.807
2013.comp.807,same.manager,2013.comp.600497
2013.comp.807,same.manager,2013.comp.807
2014.comp.807,same.manager,2014.comp.600329
2014.comp.807,same.manager,2014.comp.600096
2014.comp.807,same.manager,2014.comp.600792
2014.comp.807,same.manager,2014.comp.600497
2014.comp.807,same.manager,2014.comp.807
2015.comp.807,same.manager,2015.comp.600792
2015.comp.807,same.manager,2015.comp.600096
2015.comp.807,same.manager,2015.comp.600497
2015.comp.807,same.manager,2015.comp.807
2016.comp.807,same.manager,2016.comp.600391
2016.comp.807,same.manager,2016.comp.600038
2016.comp.807,same.manager,2016.comp.600497
2016.comp.807,same.manager,2016.comp.600792
2016.comp.807,same.manager,2016.comp.600096
2016.comp.807,same.manager,2016.comp.807
2017.comp.807,same.manager,2017.comp.878
2017.comp.807,same.manager,2017.comp.600038
2017.comp.807,same.manager,2017.comp.2096
2017.comp.807,same.manager,2017.comp.600497
2017.comp.807,same.manager,2017.comp.807
2018.comp.807,same.manager,2018.comp.300231
2018.comp.807,same.manager,2018.comp.2096
2018.comp.807,same.manager,2018.comp.960
2018.comp.807,same.manager,2018.comp.878
2018.comp.807,same.manager,2018.comp.601600
2018.comp.807,same.manager,2018.comp.600497
2018.comp.807,same.manager,2018.comp.807
2019.comp.807,same.manager,2019.comp.300231
2019.comp.807,same.manager,2019.comp.600497
2019.comp.807,same.manager,2019.comp.878
2019.comp.807,same.manager,2019.comp.807
2020.comp.807,same.manager,2020.comp.600038
2020.comp.807,same.manager,2020.comp.300231
2020.comp.807,same.manager,2020.comp.2179
2020.comp.807,same.manager,2020.comp.600497
2020.comp.807,same.manager,2020.comp.600025
2020.comp.807,same.manager,2020.comp.878
2020.comp.807,same.manager,2020.comp.807
2009.comp.811,same.manager,2009.comp.600309
2009.comp.811,same.manager,2009.comp.811
2010.comp.811,same.manager,2010.comp.600309
2010.comp.811,same.manager,2010.comp.2011
2010.comp.811,same.manager,2010.comp.811
2011.comp.811,same.manager,2011.comp.600309
2011.comp.811,same.manager,2011.comp.2011
2011.comp.811,same.manager,2011.comp.811
2013.comp.811,same.manager,2013.comp.600100
2013.comp.811,same.manager,2013.comp.600481
2013.comp.811,same.manager,2013.comp.600444
2013.comp.811,same.manager,2013.comp.2011
2013.comp.811,same.manager,2013.comp.811
2015.comp.811,same.manager,2015.comp.300110
2015.comp.811,same.manager,2015.comp.811
2018.comp.811,same.manager,2018.comp.2254
2018.comp.811,same.manager,2018.comp.811
2019.comp.811,same.manager,2019.comp.600309
2019.comp.811,same.manager,2019.comp.2254
2019.comp.811,same.manager,2019.comp.811
2020.comp.811,same.manager,2020.comp.600309
2020.comp.811,same.manager,2020.comp.811
2003.comp.813,same.manager,2003.comp.877
2003.comp.813,same.manager,2003.comp.813
2019.comp.813,same.manager,2019.comp.813
2009.comp.815,same.manager,2009.comp.600449
2009.comp.815,same.manager,2009.comp.815
2014.comp.815,same.manager,2014.comp.600433
2014.comp.815,same.manager,2014.comp.200986
2014.comp.815,same.manager,2014.comp.815
2015.comp.815,same.manager,2015.comp.200986
2015.comp.815,same.manager,2015.comp.600433
2015.comp.815,same.manager,2015.comp.815
2016.comp.815,same.manager,2016.comp.600963
2016.comp.815,same.manager,2016.comp.200986
2016.comp.815,same.manager,2016.comp.600433
2016.comp.815,same.manager,2016.comp.815
2017.comp.815,same.manager,2017.comp.600536
2017.comp.815,same.manager,2017.comp.600433
2017.comp.815,same.manager,2017.comp.200986
2017.comp.815,same.manager,2017.comp.600963
2017.comp.815,same.manager,2017.comp.815
2018.comp.815,same.manager,2018.comp.600963
2018.comp.815,same.manager,2018.comp.600536
2018.comp.815,same.manager,2018.comp.603013
2018.comp.815,same.manager,2018.comp.600433
2018.comp.815,same.manager,2018.comp.200986
2018.comp.815,same.manager,2018.comp.815
2019.comp.815,same.manager,2019.comp.600536
2019.comp.815,same.manager,2019.comp.603013
2019.comp.815,same.manager,2019.comp.600579
2019.comp.815,same.manager,2019.comp.600963
2019.comp.815,same.manager,2019.comp.600859
2019.comp.815,same.manager,2019.comp.2011
2019.comp.815,same.manager,2019.comp.200986
2019.comp.815,same.manager,2019.comp.600433
2019.comp.815,same.manager,2019.comp.815
2020.comp.815,same.manager,2020.comp.600963
2020.comp.815,same.manager,2020.comp.600433
2020.comp.815,same.manager,2020.comp.600859
2020.comp.815,same.manager,2020.comp.2011
2020.comp.815,same.manager,2020.comp.600536
2020.comp.815,same.manager,2020.comp.603013
2020.comp.815,same.manager,2020.comp.600579
2020.comp.815,same.manager,2020.comp.815
2006.comp.816,same.manager,2006.comp.816
2007.comp.816,same.manager,2007.comp.816
2008.comp.816,same.manager,2008.comp.816
2009.comp.816,same.manager,2009.comp.600565
2009.comp.816,same.manager,2009.comp.816
2010.comp.816,same.manager,2010.comp.600565
2010.comp.816,same.manager,2010.comp.816
2011.comp.816,same.manager,2011.comp.600565
2011.comp.816,same.manager,2011.comp.816
2012.comp.816,same.manager,2012.comp.600565
2012.comp.816,same.manager,2012.comp.816
2019.comp.816,same.manager,2019.comp.600565
2019.comp.816,same.manager,2019.comp.816
2020.comp.816,same.manager,2020.comp.600565
2020.comp.816,same.manager,2020.comp.816
2008.comp.818,same.manager,2008.comp.818
2010.comp.818,same.manager,2010.comp.600516
2010.comp.818,same.manager,2010.comp.818
2011.comp.818,same.manager,2011.comp.600507
2011.comp.818,same.manager,2011.comp.600516
2011.comp.818,same.manager,2011.comp.818
2012.comp.818,same.manager,2012.comp.600507
2012.comp.818,same.manager,2012.comp.600516
2012.comp.818,same.manager,2012.comp.818
2013.comp.818,same.manager,2013.comp.600560
2013.comp.818,same.manager,2013.comp.600507
2013.comp.818,same.manager,2013.comp.300082
2013.comp.818,same.manager,2013.comp.600516
2013.comp.818,same.manager,2013.comp.818
2014.comp.818,same.manager,2014.comp.600516
2014.comp.818,same.manager,2014.comp.600560
2014.comp.818,same.manager,2014.comp.600507
2014.comp.818,same.manager,2014.comp.818
2015.comp.818,same.manager,2015.comp.600560
2015.comp.818,same.manager,2015.comp.2305
2015.comp.818,same.manager,2015.comp.600516
2015.comp.818,same.manager,2015.comp.600507
2015.comp.818,same.manager,2015.comp.818
2016.comp.818,same.manager,2016.comp.600496
2016.comp.818,same.manager,2016.comp.600150
2016.comp.818,same.manager,2016.comp.600507
2016.comp.818,same.manager,2016.comp.600657
2016.comp.818,same.manager,2016.comp.600560
2016.comp.818,same.manager,2016.comp.2305
2016.comp.818,same.manager,2016.comp.600516
2016.comp.818,same.manager,2016.comp.818
2005.comp.819,same.manager,2005.comp.819
2006.comp.819,same.manager,2006.comp.819
2007.comp.819,same.manager,2007.comp.819
2008.comp.819,same.manager,2008.comp.819
2009.comp.819,same.manager,2009.comp.819
2010.comp.819,same.manager,2010.comp.819
2011.comp.819,same.manager,2011.comp.819
2012.comp.819,same.manager,2012.comp.601872
2012.comp.819,same.manager,2012.comp.819
2013.comp.819,same.manager,2013.comp.601872
2013.comp.819,same.manager,2013.comp.819
2014.comp.819,same.manager,2014.comp.601872
2014.comp.819,same.manager,2014.comp.819
2015.comp.819,same.manager,2015.comp.819
2016.comp.819,same.manager,2016.comp.819
2017.comp.819,same.manager,2017.comp.300345
2017.comp.819,same.manager,2017.comp.819
2018.comp.819,same.manager,2018.comp.300345
2018.comp.819,same.manager,2018.comp.852
2018.comp.819,same.manager,2018.comp.819
2019.comp.819,same.manager,2019.comp.852
2019.comp.819,same.manager,2019.comp.300345
2019.comp.819,same.manager,2019.comp.819
2020.comp.819,same.manager,2020.comp.819
2003.comp.821,same.manager,2003.comp.600275
2003.comp.821,same.manager,2003.comp.821
2004.comp.821,same.manager,2004.comp.600275
2004.comp.821,same.manager,2004.comp.821
2015.comp.821,same.manager,2015.comp.2733
2015.comp.821,same.manager,2015.comp.821
2005.comp.822,same.manager,2005.comp.977
2005.comp.822,same.manager,2005.comp.822
2006.comp.822,same.manager,2006.comp.600205
2006.comp.822,same.manager,2006.comp.977
2006.comp.822,same.manager,2006.comp.822
2007.comp.822,same.manager,2007.comp.977
2007.comp.822,same.manager,2007.comp.822
2008.comp.822,same.manager,2008.comp.822
2019.comp.822,same.manager,2019.comp.822
2003.comp.823,same.manager,2003.comp.823
2004.comp.823,same.manager,2004.comp.823
2005.comp.823,same.manager,2005.comp.823
2006.comp.823,same.manager,2006.comp.823
2015.comp.825,same.manager,2015.comp.600485
2015.comp.825,same.manager,2015.comp.600376
2015.comp.825,same.manager,2015.comp.600888
2015.comp.825,same.manager,2015.comp.600022
2015.comp.825,same.manager,2015.comp.600173
2015.comp.825,same.manager,2015.comp.825
2016.comp.825,same.manager,2016.comp.600888
2016.comp.825,same.manager,2016.comp.600022
2016.comp.825,same.manager,2016.comp.600173
2016.comp.825,same.manager,2016.comp.601001
2016.comp.825,same.manager,2016.comp.600691
2016.comp.825,same.manager,2016.comp.825
2017.comp.825,same.manager,2017.comp.600888
2017.comp.825,same.manager,2017.comp.600022
2017.comp.825,same.manager,2017.comp.601001
2017.comp.825,same.manager,2017.comp.600691
2017.comp.825,same.manager,2017.comp.600546
2017.comp.825,same.manager,2017.comp.983
2017.comp.825,same.manager,2017.comp.600173
2017.comp.825,same.manager,2017.comp.825
2018.comp.825,same.manager,2018.comp.600888
2018.comp.825,same.manager,2018.comp.600022
2018.comp.825,same.manager,2018.comp.601001
2018.comp.825,same.manager,2018.comp.600691
2018.comp.825,same.manager,2018.comp.600546
2018.comp.825,same.manager,2018.comp.900948
2018.comp.825,same.manager,2018.comp.600173
2018.comp.825,same.manager,2018.comp.825
2019.comp.825,same.manager,2019.comp.601001
2019.comp.825,same.manager,2019.comp.600691
2019.comp.825,same.manager,2019.comp.600546
2019.comp.825,same.manager,2019.comp.600022
2019.comp.825,same.manager,2019.comp.825
2020.comp.825,same.manager,2020.comp.601001
2020.comp.825,same.manager,2020.comp.600691
2020.comp.825,same.manager,2020.comp.600546
2020.comp.825,same.manager,2020.comp.600169
2020.comp.825,same.manager,2020.comp.600019
2020.comp.825,same.manager,2020.comp.600022
2020.comp.825,same.manager,2020.comp.825
2019.comp.826,same.manager,2019.comp.600100
2019.comp.826,same.manager,2019.comp.600062
2019.comp.826,same.manager,2019.comp.826
2020.comp.826,same.manager,2020.comp.600100
2020.comp.826,same.manager,2020.comp.600062
2020.comp.826,same.manager,2020.comp.826
2003.comp.828,same.manager,2003.comp.600083
2003.comp.828,same.manager,2003.comp.828
2011.comp.829,same.manager,2011.comp.2042
2011.comp.829,same.manager,2011.comp.600990
2011.comp.829,same.manager,2011.comp.600525
2011.comp.829,same.manager,2011.comp.829
2014.comp.830,same.manager,2014.comp.600338
2014.comp.830,same.manager,2014.comp.600160
2014.comp.830,same.manager,2014.comp.830
2016.comp.830,same.manager,2016.comp.830
2020.comp.830,same.manager,2020.comp.300121
2020.comp.830,same.manager,2020.comp.830
2017.comp.831,same.manager,2017.comp.600961
2017.comp.831,same.manager,2017.comp.600390
2017.comp.831,same.manager,2017.comp.603357
2017.comp.831,same.manager,2017.comp.601608
2017.comp.831,same.manager,2017.comp.600500
2017.comp.831,same.manager,2017.comp.600221
2017.comp.831,same.manager,2017.comp.831
2015.comp.833,same.manager,2015.comp.833
2016.comp.833,same.manager,2016.comp.600684
2016.comp.833,same.manager,2016.comp.833
2017.comp.833,same.manager,2017.comp.833
2014.comp.835,same.manager,2014.comp.835
2015.comp.835,same.manager,2015.comp.600070
2015.comp.835,same.manager,2015.comp.835
2016.comp.835,same.manager,2016.comp.2071
2016.comp.835,same.manager,2016.comp.2190
2016.comp.835,same.manager,2016.comp.600671
2016.comp.835,same.manager,2016.comp.835
2017.comp.835,same.manager,2017.comp.2071
2017.comp.835,same.manager,2017.comp.300698
2017.comp.835,same.manager,2017.comp.2190
2017.comp.835,same.manager,2017.comp.600671
2017.comp.835,same.manager,2017.comp.835
2018.comp.835,same.manager,2018.comp.2071
2018.comp.835,same.manager,2018.comp.600671
2018.comp.835,same.manager,2018.comp.2190
2018.comp.835,same.manager,2018.comp.835
2019.comp.836,same.manager,2019.comp.2756
2019.comp.836,same.manager,2019.comp.2244
2019.comp.836,same.manager,2019.comp.2318
2019.comp.836,same.manager,2019.comp.2479
2019.comp.836,same.manager,2019.comp.836
2003.comp.838,same.manager,2003.comp.600299
2003.comp.838,same.manager,2003.comp.838
2004.comp.838,same.manager,2004.comp.838
2005.comp.838,same.manager,2005.comp.838
2006.comp.838,same.manager,2006.comp.600299
2006.comp.838,same.manager,2006.comp.838
2007.comp.838,same.manager,2007.comp.600654
2007.comp.838,same.manager,2007.comp.838
2010.comp.839,same.manager,2010.comp.839
2012.comp.839,same.manager,2012.comp.839
2013.comp.839,same.manager,2013.comp.839
2014.comp.839,same.manager,2014.comp.601901
2014.comp.839,same.manager,2014.comp.839
2015.comp.839,same.manager,2015.comp.601901
2015.comp.839,same.manager,2015.comp.600084
2015.comp.839,same.manager,2015.comp.2500
2015.comp.839,same.manager,2015.comp.839
2016.comp.839,same.manager,2016.comp.2445
2016.comp.839,same.manager,2016.comp.839
2018.comp.839,same.manager,2018.comp.600967
2018.comp.839,same.manager,2018.comp.601212
2018.comp.839,same.manager,2018.comp.839
2019.comp.839,same.manager,2019.comp.601212
2019.comp.839,same.manager,2019.comp.839
2015.comp.848,same.manager,2015.comp.848
2016.comp.848,same.manager,2016.comp.958
2016.comp.848,same.manager,2016.comp.848
2017.comp.848,same.manager,2017.comp.848
2018.comp.848,same.manager,2018.comp.600371
2018.comp.848,same.manager,2018.comp.848
2019.comp.848,same.manager,2019.comp.600371
2019.comp.848,same.manager,2019.comp.848
2020.comp.848,same.manager,2020.comp.600371
2020.comp.848,same.manager,2020.comp.848
2008.comp.850,same.manager,2008.comp.600218
2008.comp.850,same.manager,2008.comp.850
2003.comp.851,same.manager,2003.comp.600103
2003.comp.851,same.manager,2003.comp.600198
2003.comp.851,same.manager,2003.comp.851
2004.comp.851,same.manager,2004.comp.600198
2004.comp.851,same.manager,2004.comp.851
2005.comp.851,same.manager,2005.comp.600198
2005.comp.851,same.manager,2005.comp.851
2006.comp.851,same.manager,2006.comp.600198
2006.comp.851,same.manager,2006.comp.851
2007.comp.851,same.manager,2007.comp.600198
2007.comp.851,same.manager,2007.comp.600103
2007.comp.851,same.manager,2007.comp.851
2008.comp.851,same.manager,2008.comp.600198
2008.comp.851,same.manager,2008.comp.600103
2008.comp.851,same.manager,2008.comp.851
2009.comp.851,same.manager,2009.comp.600198
2009.comp.851,same.manager,2009.comp.600103
2009.comp.851,same.manager,2009.comp.851
2010.comp.851,same.manager,2010.comp.600103
2010.comp.851,same.manager,2010.comp.600198
2010.comp.851,same.manager,2010.comp.2065
2010.comp.851,same.manager,2010.comp.851
2011.comp.851,same.manager,2011.comp.2544
2011.comp.851,same.manager,2011.comp.2368
2011.comp.851,same.manager,2011.comp.851
2012.comp.851,same.manager,2012.comp.601188
2012.comp.851,same.manager,2012.comp.2544
2012.comp.851,same.manager,2012.comp.2368
2012.comp.851,same.manager,2012.comp.600850
2012.comp.851,same.manager,2012.comp.851
2013.comp.851,same.manager,2013.comp.601188
2013.comp.851,same.manager,2013.comp.851
2014.comp.851,same.manager,2014.comp.601188
2014.comp.851,same.manager,2014.comp.851
2015.comp.851,same.manager,2015.comp.600198
2015.comp.851,same.manager,2015.comp.851
2016.comp.851,same.manager,2016.comp.600634
2016.comp.851,same.manager,2016.comp.600350
2016.comp.851,same.manager,2016.comp.600198
2016.comp.851,same.manager,2016.comp.851
2017.comp.851,same.manager,2017.comp.600350
2017.comp.851,same.manager,2017.comp.600198
2017.comp.851,same.manager,2017.comp.851
2018.comp.851,same.manager,2018.comp.600198
2018.comp.851,same.manager,2018.comp.851
2019.comp.851,same.manager,2019.comp.600198
2019.comp.851,same.manager,2019.comp.851
2020.comp.851,same.manager,2020.comp.600198
2020.comp.851,same.manager,2020.comp.601965
2020.comp.851,same.manager,2020.comp.600066
2020.comp.851,same.manager,2020.comp.600006
2020.comp.851,same.manager,2020.comp.2405
2020.comp.851,same.manager,2020.comp.851
2012.comp.852,same.manager,2012.comp.852
2013.comp.852,same.manager,2013.comp.852
2014.comp.852,same.manager,2014.comp.852
2015.comp.852,same.manager,2015.comp.2036
2015.comp.852,same.manager,2015.comp.600871
2015.comp.852,same.manager,2015.comp.2343
2015.comp.852,same.manager,2015.comp.852
2016.comp.852,same.manager,2016.comp.600871
2016.comp.852,same.manager,2016.comp.852
2017.comp.852,same.manager,2017.comp.600871
2017.comp.852,same.manager,2017.comp.852
2018.comp.852,same.manager,2018.comp.600871
2018.comp.852,same.manager,2018.comp.852
2019.comp.852,same.manager,2019.comp.600871
2019.comp.852,same.manager,2019.comp.852
2020.comp.852,same.manager,2020.comp.600871
2020.comp.852,same.manager,2020.comp.600688
2020.comp.852,same.manager,2020.comp.852
2011.comp.856,same.manager,2011.comp.856
2012.comp.856,same.manager,2012.comp.856
2013.comp.856,same.manager,2013.comp.856
2014.comp.856,same.manager,2014.comp.856
2015.comp.856,same.manager,2015.comp.856
2016.comp.856,same.manager,2016.comp.601992
2016.comp.856,same.manager,2016.comp.856
2017.comp.856,same.manager,2017.comp.601992
2017.comp.856,same.manager,2017.comp.856
2018.comp.856,same.manager,2018.comp.601992
2018.comp.856,same.manager,2018.comp.856
2019.comp.856,same.manager,2019.comp.856
2020.comp.856,same.manager,2020.comp.856
2019.comp.858,same.manager,2019.comp.2497
2019.comp.858,same.manager,2019.comp.858
2006.comp.859,same.manager,2006.comp.600218
2006.comp.859,same.manager,2006.comp.600444
2006.comp.859,same.manager,2006.comp.859
2008.comp.859,same.manager,2008.comp.859
2009.comp.859,same.manager,2009.comp.859
2010.comp.859,same.manager,2010.comp.859
2011.comp.859,same.manager,2011.comp.859
2013.comp.859,same.manager,2013.comp.859
2014.comp.859,same.manager,2014.comp.300274
2014.comp.859,same.manager,2014.comp.859
2015.comp.859,same.manager,2015.comp.2171
2015.comp.859,same.manager,2015.comp.600237
2015.comp.859,same.manager,2015.comp.600418
2015.comp.859,same.manager,2015.comp.859
2016.comp.859,same.manager,2016.comp.600444
2016.comp.859,same.manager,2016.comp.600237
2016.comp.859,same.manager,2016.comp.859
2017.comp.859,same.manager,2017.comp.600237
2017.comp.859,same.manager,2017.comp.600444
2017.comp.859,same.manager,2017.comp.859
2018.comp.859,same.manager,2018.comp.603429
2018.comp.859,same.manager,2018.comp.600237
2018.comp.859,same.manager,2018.comp.859
2019.comp.859,same.manager,2019.comp.603429
2019.comp.859,same.manager,2019.comp.859
2009.comp.860,same.manager,2009.comp.860
2008.comp.861,same.manager,2008.comp.861
2013.comp.862,same.manager,2013.comp.862
2014.comp.862,same.manager,2014.comp.862
2015.comp.862,same.manager,2015.comp.862
2018.comp.862,same.manager,2018.comp.601212
2018.comp.862,same.manager,2018.comp.862
2019.comp.862,same.manager,2019.comp.601212
2019.comp.862,same.manager,2019.comp.862
2020.comp.862,same.manager,2020.comp.601212
2020.comp.862,same.manager,2020.comp.862
2008.comp.863,same.manager,2008.comp.863
2003.comp.866,same.manager,2003.comp.600028
2003.comp.866,same.manager,2003.comp.600584
2003.comp.866,same.manager,2003.comp.866
2004.comp.866,same.manager,2004.comp.600028
2004.comp.866,same.manager,2004.comp.600584
2004.comp.866,same.manager,2004.comp.200468
2004.comp.866,same.manager,2004.comp.866
2005.comp.866,same.manager,2005.comp.600584
2005.comp.866,same.manager,2005.comp.200468
2005.comp.866,same.manager,2005.comp.600028
2005.comp.866,same.manager,2005.comp.866
2004.comp.868,same.manager,2004.comp.600418
2004.comp.868,same.manager,2004.comp.868
