0,1,2
2017.comp.2454,relatedTransaction,2017.comp.600386
2017.comp.2454,relatedTransaction,2017.comp.600418
2017.comp.2454,relatedTransaction,2017.comp.868
2018.comp.2454,relatedTransaction,2018.comp.868
2018.comp.2454,relatedTransaction,2018.comp.600418
2019.comp.2454,relatedTransaction,2019.comp.868
2019.comp.2454,relatedTransaction,2019.comp.600418
2015.comp.2456,relatedTransaction,2015.comp.2456
2016.comp.2456,relatedTransaction,2016.comp.2456
2016.comp.2458,relatedTransaction,2016.comp.2234
2014.comp.2460,relatedTransaction,2014.comp.2460
2018.comp.2462,relatedTransaction,2018.comp.601818
2019.comp.2462,relatedTransaction,2019.comp.601818
2020.comp.2462,relatedTransaction,2020.comp.601818
2010.comp.2465,relatedTransaction,2010.comp.2152
2011.comp.2465,relatedTransaction,2011.comp.2967
2011.comp.2465,relatedTransaction,2011.comp.2152
2012.comp.2465,relatedTransaction,2012.comp.2967
2012.comp.2465,relatedTransaction,2012.comp.2152
2013.comp.2465,relatedTransaction,2013.comp.2967
2013.comp.2465,relatedTransaction,2013.comp.2152
2014.comp.2465,relatedTransaction,2014.comp.2967
2014.comp.2465,relatedTransaction,2014.comp.2152
2015.comp.2465,relatedTransaction,2015.comp.2967
2015.comp.2465,relatedTransaction,2015.comp.2152
2016.comp.2465,relatedTransaction,2016.comp.2967
2016.comp.2465,relatedTransaction,2016.comp.2152
2017.comp.2465,relatedTransaction,2017.comp.2967
2017.comp.2465,relatedTransaction,2017.comp.2152
2018.comp.2465,relatedTransaction,2018.comp.2967
2018.comp.2465,relatedTransaction,2018.comp.2152
2019.comp.2465,relatedTransaction,2019.comp.2152
2019.comp.2465,relatedTransaction,2019.comp.2967
2020.comp.2465,relatedTransaction,2020.comp.2967
2020.comp.2465,relatedTransaction,2020.comp.2152
2021.comp.2471,relatedTransaction,2021.comp.2471
2021.comp.2472,relatedTransaction,2021.comp.2126
2013.comp.2474,relatedTransaction,2013.comp.2110
2014.comp.2474,relatedTransaction,2014.comp.2110
2015.comp.2474,relatedTransaction,2015.comp.2110
2016.comp.2474,relatedTransaction,2016.comp.2110
2013.comp.2477,relatedTransaction,2013.comp.600016
2011.comp.2479,relatedTransaction,2011.comp.603618
2012.comp.2479,relatedTransaction,2012.comp.603618
2013.comp.2479,relatedTransaction,2013.comp.603618
2014.comp.2479,relatedTransaction,2014.comp.603618
2015.comp.2479,relatedTransaction,2015.comp.603618
2016.comp.2479,relatedTransaction,2016.comp.603618
2017.comp.2479,relatedTransaction,2017.comp.603618
2018.comp.2479,relatedTransaction,2018.comp.603618
2019.comp.2479,relatedTransaction,2019.comp.603618
2020.comp.2479,relatedTransaction,2020.comp.603618
2016.comp.2483,relatedTransaction,2016.comp.2483
2016.comp.2488,relatedTransaction,2016.comp.2488
2016.comp.2489,relatedTransaction,2016.comp.2489
2013.comp.2493,relatedTransaction,2013.comp.600051
2014.comp.2493,relatedTransaction,2014.comp.600051
2015.comp.2493,relatedTransaction,2015.comp.600051
2016.comp.2493,relatedTransaction,2016.comp.600051
2017.comp.2493,relatedTransaction,2017.comp.600051
2018.comp.2493,relatedTransaction,2018.comp.600051
2019.comp.2493,relatedTransaction,2019.comp.600051
2020.comp.2493,relatedTransaction,2020.comp.600051
2017.comp.2495,relatedTransaction,2017.comp.2846
2018.comp.2495,relatedTransaction,2018.comp.2846
2015.comp.2497,relatedTransaction,2015.comp.2827
2016.comp.2497,relatedTransaction,2016.comp.2917
2017.comp.2497,relatedTransaction,2017.comp.2917
2017.comp.2497,relatedTransaction,2017.comp.2827
2018.comp.2497,relatedTransaction,2018.comp.2917
2018.comp.2497,relatedTransaction,2018.comp.2827
2019.comp.2497,relatedTransaction,2019.comp.2917
2019.comp.2497,relatedTransaction,2019.comp.2827
2020.comp.2497,relatedTransaction,2020.comp.2827
2020.comp.2497,relatedTransaction,2020.comp.2917
2015.comp.2500,relatedTransaction,2015.comp.766
2017.comp.2500,relatedTransaction,2017.comp.983
2018.comp.2500,relatedTransaction,2018.comp.983
2015.comp.2501,relatedTransaction,2015.comp.2501
2015.comp.2502,relatedTransaction,2015.comp.2502
2014.comp.2506,relatedTransaction,2014.comp.300274
2010.comp.2508,relatedTransaction,2010.comp.603238
2011.comp.2508,relatedTransaction,2011.comp.603238
2012.comp.2508,relatedTransaction,2012.comp.603238
2013.comp.2508,relatedTransaction,2013.comp.603238
2014.comp.2508,relatedTransaction,2014.comp.603238
2015.comp.2508,relatedTransaction,2015.comp.603238
2016.comp.2508,relatedTransaction,2016.comp.603238
2017.comp.2508,relatedTransaction,2017.comp.603238
2018.comp.2508,relatedTransaction,2018.comp.603238
2019.comp.2508,relatedTransaction,2019.comp.603238
2020.comp.2508,relatedTransaction,2020.comp.603238
2016.comp.2516,relatedTransaction,2016.comp.2516
2019.comp.2519,relatedTransaction,2019.comp.831856
2020.comp.2519,relatedTransaction,2020.comp.831856
2010.comp.2520,relatedTransaction,2010.comp.2085
2011.comp.2520,relatedTransaction,2011.comp.2085
2012.comp.2520,relatedTransaction,2012.comp.2085
2013.comp.2520,relatedTransaction,2013.comp.2085
2014.comp.2520,relatedTransaction,2014.comp.2085
2015.comp.2520,relatedTransaction,2015.comp.2085
2016.comp.2520,relatedTransaction,2016.comp.2085
2017.comp.2520,relatedTransaction,2017.comp.2085
2018.comp.2520,relatedTransaction,2018.comp.2085
2019.comp.2520,relatedTransaction,2019.comp.2085
2020.comp.2520,relatedTransaction,2020.comp.2085
2020.comp.2520,relatedTransaction,2020.comp.603040
2011.comp.2523,relatedTransaction,2011.comp.601068
2012.comp.2523,relatedTransaction,2012.comp.601068
2013.comp.2523,relatedTransaction,2013.comp.601068
2014.comp.2523,relatedTransaction,2014.comp.601068
2015.comp.2523,relatedTransaction,2015.comp.601068
2017.comp.2523,relatedTransaction,2017.comp.601068
2019.comp.2523,relatedTransaction,2019.comp.601068
2020.comp.2523,relatedTransaction,2020.comp.601068
2015.comp.2524,relatedTransaction,2015.comp.2524
2019.comp.2528,relatedTransaction,2019.comp.11
2017.comp.2533,relatedTransaction,2017.comp.2879
2015.comp.2534,relatedTransaction,2015.comp.688777
2016.comp.2534,relatedTransaction,2016.comp.688777
2018.comp.2534,relatedTransaction,2018.comp.600865
2018.comp.2536,relatedTransaction,2018.comp.300908
2019.comp.2536,relatedTransaction,2019.comp.300908
2020.comp.2536,relatedTransaction,2020.comp.300908
2018.comp.2537,relatedTransaction,2018.comp.889
2017.comp.2543,relatedTransaction,2017.comp.300176
2018.comp.2543,relatedTransaction,2018.comp.300176
2019.comp.2543,relatedTransaction,2019.comp.300176
2010.comp.2544,relatedTransaction,2010.comp.600990
2010.comp.2544,relatedTransaction,2010.comp.2268
2015.comp.2548,relatedTransaction,2015.comp.2548
2016.comp.2552,relatedTransaction,2016.comp.637
2014.comp.2556,relatedTransaction,2014.comp.792
2015.comp.2556,relatedTransaction,2015.comp.792
2016.comp.2556,relatedTransaction,2016.comp.792
2016.comp.2556,relatedTransaction,2016.comp.600318
2017.comp.2556,relatedTransaction,2017.comp.792
2017.comp.2556,relatedTransaction,2017.comp.600318
2018.comp.2556,relatedTransaction,2018.comp.792
2018.comp.2556,relatedTransaction,2018.comp.600318
2019.comp.2556,relatedTransaction,2019.comp.792
2019.comp.2556,relatedTransaction,2019.comp.600318
2020.comp.2556,relatedTransaction,2020.comp.792
2020.comp.2556,relatedTransaction,2020.comp.600318
2019.comp.2558,relatedTransaction,2019.comp.600016
2020.comp.2558,relatedTransaction,2020.comp.600016
2018.comp.2564,relatedTransaction,2018.comp.601727
2019.comp.2564,relatedTransaction,2019.comp.601727
2020.comp.2564,relatedTransaction,2020.comp.601727
2022.comp.2564,relatedTransaction,2022.comp.601727
2018.comp.2572,relatedTransaction,2018.comp.601996
2019.comp.2572,relatedTransaction,2019.comp.601996
2020.comp.2572,relatedTransaction,2020.comp.601996
2019.comp.2575,relatedTransaction,2019.comp.2575
2017.comp.2583,relatedTransaction,2017.comp.2583
2019.comp.2584,relatedTransaction,2019.comp.2584
2015.comp.2594,relatedTransaction,2015.comp.300073
2016.comp.2594,relatedTransaction,2016.comp.2108
2016.comp.2594,relatedTransaction,2016.comp.300073
2016.comp.2594,relatedTransaction,2016.comp.600928
2017.comp.2594,relatedTransaction,2017.comp.300073
2017.comp.2594,relatedTransaction,2017.comp.2108
2018.comp.2594,relatedTransaction,2018.comp.300073
2018.comp.2594,relatedTransaction,2018.comp.2108
2018.comp.2594,relatedTransaction,2018.comp.300457
2019.comp.2594,relatedTransaction,2019.comp.300073
2019.comp.2594,relatedTransaction,2019.comp.2108
2020.comp.2594,relatedTransaction,2020.comp.300073
2020.comp.2594,relatedTransaction,2020.comp.2108
2012.comp.2596,relatedTransaction,2012.comp.2596
2013.comp.2596,relatedTransaction,2013.comp.2596
2016.comp.2597,relatedTransaction,2016.comp.300877
2017.comp.2597,relatedTransaction,2017.comp.300877
2019.comp.2601,relatedTransaction,2019.comp.2167
2020.comp.2601,relatedTransaction,2020.comp.2167
2016.comp.2608,relatedTransaction,2016.comp.600287
2020.comp.2608,relatedTransaction,2020.comp.600546
2021.comp.2608,relatedTransaction,2021.comp.603693
2015.comp.2610,relatedTransaction,2015.comp.2610
2017.comp.2611,relatedTransaction,2017.comp.600166
2016.comp.2611,relatedTransaction,2016.comp.300750
2016.comp.2611,relatedTransaction,2016.comp.600166
2017.comp.2611,relatedTransaction,2017.comp.300750
2018.comp.2611,relatedTransaction,2018.comp.300750
2018.comp.2611,relatedTransaction,2018.comp.600166
2019.comp.2611,relatedTransaction,2019.comp.300750
2019.comp.2611,relatedTransaction,2019.comp.600166
2012.comp.2620,relatedTransaction,2012.comp.2905
2013.comp.2620,relatedTransaction,2013.comp.2905
2014.comp.2620,relatedTransaction,2014.comp.2905
2017.comp.2620,relatedTransaction,2017.comp.2905
2018.comp.2620,relatedTransaction,2018.comp.2905
2011.comp.2626,relatedTransaction,2011.comp.600195
2012.comp.2626,relatedTransaction,2012.comp.600195
2013.comp.2626,relatedTransaction,2013.comp.600195
2014.comp.2626,relatedTransaction,2014.comp.600195
2015.comp.2626,relatedTransaction,2015.comp.600195
2016.comp.2626,relatedTransaction,2016.comp.600195
2017.comp.2626,relatedTransaction,2017.comp.600195
2018.comp.2626,relatedTransaction,2018.comp.600195
2019.comp.2626,relatedTransaction,2019.comp.600195
2020.comp.2626,relatedTransaction,2020.comp.600195
2012.comp.2637,relatedTransaction,2012.comp.600273
2015.comp.2637,relatedTransaction,2015.comp.2637
2018.comp.2640,relatedTransaction,2018.comp.2640
2019.comp.2642,relatedTransaction,2019.comp.34
2020.comp.2642,relatedTransaction,2020.comp.34
2016.comp.2653,relatedTransaction,2016.comp.601988
2014.comp.2656,relatedTransaction,2014.comp.2656
2015.comp.2656,relatedTransaction,2015.comp.2656
2017.comp.2659,relatedTransaction,2017.comp.300010
2012.comp.2660,relatedTransaction,2012.comp.300306
2012.comp.2660,relatedTransaction,2012.comp.2341
2013.comp.2660,relatedTransaction,2013.comp.300306
2015.comp.2670,relatedTransaction,2015.comp.600269
2020.comp.2670,relatedTransaction,2020.comp.600269
2018.comp.2672,relatedTransaction,2018.comp.600259
2018.comp.2672,relatedTransaction,2018.comp.60
2019.comp.2672,relatedTransaction,2019.comp.600981
2019.comp.2672,relatedTransaction,2019.comp.60
2019.comp.2672,relatedTransaction,2019.comp.636
2020.comp.2672,relatedTransaction,2020.comp.60
2020.comp.2672,relatedTransaction,2020.comp.636
2020.comp.2672,relatedTransaction,2020.comp.541
2020.comp.2672,relatedTransaction,2020.comp.600981
2013.comp.2673,relatedTransaction,2013.comp.2673
2014.comp.2673,relatedTransaction,2014.comp.600649
2020.comp.2673,relatedTransaction,2020.comp.600649
2019.comp.2682,relatedTransaction,2019.comp.603686
2020.comp.2682,relatedTransaction,2020.comp.603686
2021.comp.2682,relatedTransaction,2021.comp.603686
2018.comp.2684,relatedTransaction,2018.comp.688063
2012.comp.2689,relatedTransaction,2012.comp.2689
2012.comp.2696,relatedTransaction,2012.comp.606
2014.comp.2696,relatedTransaction,2014.comp.606
2015.comp.2696,relatedTransaction,2015.comp.2696
2020.comp.2698,relatedTransaction,2020.comp.688165
2015.comp.2701,relatedTransaction,2015.comp.2787
2016.comp.2701,relatedTransaction,2016.comp.2787
2017.comp.2701,relatedTransaction,2017.comp.2787
2018.comp.2701,relatedTransaction,2018.comp.2787
2015.comp.2709,relatedTransaction,2015.comp.2709
2020.comp.2709,relatedTransaction,2020.comp.600143
2015.comp.2714,relatedTransaction,2015.comp.2714
2017.comp.2714,relatedTransaction,2017.comp.2714
2019.comp.2714,relatedTransaction,2019.comp.2726
2016.comp.2717,relatedTransaction,2016.comp.300162
2017.comp.2717,relatedTransaction,2017.comp.300162
2021.comp.2717,relatedTransaction,2021.comp.300344
2017.comp.2721,relatedTransaction,2017.comp.2867
2018.comp.2721,relatedTransaction,2018.comp.2867
2015.comp.2723,relatedTransaction,2015.comp.2723
2015.comp.2723,relatedTransaction,2015.comp.601939
2015.comp.2723,relatedTransaction,2015.comp.601988
2017.comp.2727,relatedTransaction,2017.comp.600332
2018.comp.2727,relatedTransaction,2018.comp.600332
2019.comp.2727,relatedTransaction,2019.comp.600332
2020.comp.2727,relatedTransaction,2020.comp.600332
2015.comp.2733,relatedTransaction,2015.comp.821
2014.comp.2736,relatedTransaction,2014.comp.538
2014.comp.2736,relatedTransaction,2014.comp.601211
2015.comp.2736,relatedTransaction,2015.comp.601236
2015.comp.2736,relatedTransaction,2015.comp.601211
2016.comp.2736,relatedTransaction,2016.comp.538
2016.comp.2736,relatedTransaction,2016.comp.601211
2017.comp.2736,relatedTransaction,2017.comp.600266
2017.comp.2736,relatedTransaction,2017.comp.601211
2018.comp.2736,relatedTransaction,2018.comp.600266
2018.comp.2736,relatedTransaction,2018.comp.601211
2019.comp.2736,relatedTransaction,2019.comp.600266
2019.comp.2736,relatedTransaction,2019.comp.601139
2019.comp.2736,relatedTransaction,2019.comp.688029
2019.comp.2736,relatedTransaction,2019.comp.601211
2019.comp.2736,relatedTransaction,2019.comp.300675
2020.comp.2736,relatedTransaction,2020.comp.538
2020.comp.2736,relatedTransaction,2020.comp.600266
2020.comp.2736,relatedTransaction,2020.comp.601211
2020.comp.2736,relatedTransaction,2020.comp.601139
2020.comp.2736,relatedTransaction,2020.comp.601236
2019.comp.2740,relatedTransaction,2019.comp.2740
2017.comp.2748,relatedTransaction,2017.comp.605366
2019.comp.2756,relatedTransaction,2019.comp.2318
2020.comp.2756,relatedTransaction,2020.comp.2318
2016.comp.2758,relatedTransaction,2016.comp.2758
2015.comp.2768,relatedTransaction,2015.comp.2768
2022.comp.2768,relatedTransaction,2022.comp.300239
2015.comp.2771,relatedTransaction,2015.comp.600030
2016.comp.2771,relatedTransaction,2016.comp.600030
2017.comp.2771,relatedTransaction,2017.comp.600030
2016.comp.2775,relatedTransaction,2016.comp.300476
2015.comp.2777,relatedTransaction,2015.comp.776
2016.comp.2777,relatedTransaction,2016.comp.776
2018.comp.2781,relatedTransaction,2018.comp.2183
2015.comp.2782,relatedTransaction,2015.comp.300693
2016.comp.2782,relatedTransaction,2016.comp.300693
2017.comp.2782,relatedTransaction,2017.comp.300693
2018.comp.2782,relatedTransaction,2018.comp.300693
2019.comp.2782,relatedTransaction,2019.comp.300693
2020.comp.2782,relatedTransaction,2020.comp.300693
2016.comp.2783,relatedTransaction,2016.comp.2827
2017.comp.2783,relatedTransaction,2017.comp.2917
2017.comp.2783,relatedTransaction,2017.comp.603977
2017.comp.2783,relatedTransaction,2017.comp.2827
2018.comp.2783,relatedTransaction,2018.comp.2917
2018.comp.2783,relatedTransaction,2018.comp.603977
2018.comp.2783,relatedTransaction,2018.comp.603227
2018.comp.2783,relatedTransaction,2018.comp.2827
2019.comp.2783,relatedTransaction,2019.comp.2917
2019.comp.2783,relatedTransaction,2019.comp.603977
2019.comp.2783,relatedTransaction,2019.comp.2827
2019.comp.2783,relatedTransaction,2019.comp.600985
2020.comp.2783,relatedTransaction,2020.comp.603227
2020.comp.2783,relatedTransaction,2020.comp.2917
2020.comp.2783,relatedTransaction,2020.comp.603977
2020.comp.2783,relatedTransaction,2020.comp.2827
2020.comp.2783,relatedTransaction,2020.comp.600985
2016.comp.2786,relatedTransaction,2016.comp.2786
2015.comp.2787,relatedTransaction,2015.comp.2701
2015.comp.2787,relatedTransaction,2015.comp.603323
2016.comp.2787,relatedTransaction,2016.comp.603323
2017.comp.2787,relatedTransaction,2017.comp.2701
2017.comp.2787,relatedTransaction,2017.comp.603323
2018.comp.2787,relatedTransaction,2018.comp.2701
2018.comp.2787,relatedTransaction,2018.comp.603323
2019.comp.2793,relatedTransaction,2019.comp.300485
2019.comp.2793,relatedTransaction,2019.comp.300255
2019.comp.2793,relatedTransaction,2019.comp.756
2019.comp.2793,relatedTransaction,2019.comp.300158
2020.comp.2793,relatedTransaction,2020.comp.2793
2020.comp.2793,relatedTransaction,2020.comp.2433
2017.comp.2796,relatedTransaction,2017.comp.603828
2018.comp.2796,relatedTransaction,2018.comp.603828
2016.comp.2797,relatedTransaction,2016.comp.600008
2018.comp.2797,relatedTransaction,2018.comp.600987
2018.comp.2799,relatedTransaction,2018.comp.2803
2019.comp.2811,relatedTransaction,2019.comp.48
2020.comp.2811,relatedTransaction,2020.comp.48
2020.comp.2812,relatedTransaction,2020.comp.601988
2020.comp.2812,relatedTransaction,2020.comp.601398
2016.comp.2819,relatedTransaction,2016.comp.970
2018.comp.2819,relatedTransaction,2018.comp.601858
2019.comp.2819,relatedTransaction,2019.comp.601858
2020.comp.2819,relatedTransaction,2020.comp.603019
2017.comp.2821,relatedTransaction,2017.comp.2393
2016.comp.2827,relatedTransaction,2016.comp.762
2019.comp.2827,relatedTransaction,2019.comp.2827
2016.comp.2833,relatedTransaction,2016.comp.300780
2017.comp.2833,relatedTransaction,2017.comp.300780
2019.comp.2837,relatedTransaction,2019.comp.2837
2021.comp.2840,relatedTransaction,2021.comp.300498
2020.comp.2843,relatedTransaction,2020.comp.157
2021.comp.2843,relatedTransaction,2021.comp.157
2018.comp.2846,relatedTransaction,2018.comp.2495
2017.comp.2850,relatedTransaction,2017.comp.2008
2017.comp.2850,relatedTransaction,2017.comp.601238
2019.comp.2850,relatedTransaction,2019.comp.2008
2017.comp.2855,relatedTransaction,2017.comp.21
2018.comp.2855,relatedTransaction,2018.comp.21
2018.comp.2855,relatedTransaction,2018.comp.66
2019.comp.2855,relatedTransaction,2019.comp.21
2019.comp.2855,relatedTransaction,2019.comp.66
2020.comp.2855,relatedTransaction,2020.comp.66
2017.comp.2879,relatedTransaction,2017.comp.2533
2020.comp.2879,relatedTransaction,2020.comp.2276
2018.comp.2886,relatedTransaction,2018.comp.300252
2017.comp.2902,relatedTransaction,2017.comp.300303
2018.comp.2902,relatedTransaction,2018.comp.300303
2019.comp.2902,relatedTransaction,2019.comp.300303
2019.comp.2908,relatedTransaction,2019.comp.2415
2020.comp.2908,relatedTransaction,2020.comp.2415
2019.comp.2911,relatedTransaction,2019.comp.2609
2017.comp.2912,relatedTransaction,2017.comp.63
2017.comp.2913,relatedTransaction,2017.comp.2916
2018.comp.2913,relatedTransaction,2018.comp.2916
2017.comp.2915,relatedTransaction,2017.comp.2326
2018.comp.2915,relatedTransaction,2018.comp.603229
2020.comp.2915,relatedTransaction,2020.comp.603229
2017.comp.2916,relatedTransaction,2017.comp.2179
2017.comp.2916,relatedTransaction,2017.comp.26
2017.comp.2916,relatedTransaction,2017.comp.2913
2018.comp.2916,relatedTransaction,2018.comp.2913
2017.comp.2917,relatedTransaction,2017.comp.2783
2017.comp.2917,relatedTransaction,2017.comp.2497
2017.comp.2917,relatedTransaction,2017.comp.603227
2018.comp.2917,relatedTransaction,2018.comp.2497
2018.comp.2917,relatedTransaction,2018.comp.2783
2018.comp.2917,relatedTransaction,2018.comp.603227
2019.comp.2917,relatedTransaction,2019.comp.2497
2019.comp.2917,relatedTransaction,2019.comp.2783
2020.comp.2917,relatedTransaction,2020.comp.2497
2020.comp.2917,relatedTransaction,2020.comp.2783
2020.comp.2918,relatedTransaction,2020.comp.600499
2019.comp.2922,relatedTransaction,2019.comp.2922
2020.comp.2922,relatedTransaction,2020.comp.2922
2017.comp.2926,relatedTransaction,2017.comp.568
2018.comp.2926,relatedTransaction,2018.comp.568
2019.comp.2926,relatedTransaction,2019.comp.568
2019.comp.2926,relatedTransaction,2019.comp.600383
2020.comp.2926,relatedTransaction,2020.comp.601077
2020.comp.2926,relatedTransaction,2020.comp.2142
2020.comp.2926,relatedTransaction,2020.comp.568
2020.comp.2926,relatedTransaction,2020.comp.600383
2017.comp.2927,relatedTransaction,2017.comp.600525
2018.comp.2927,relatedTransaction,2018.comp.600525
2019.comp.2927,relatedTransaction,2019.comp.600525
2020.comp.2927,relatedTransaction,2020.comp.600525
2020.comp.2936,relatedTransaction,2020.comp.1896
2018.comp.2939,relatedTransaction,2018.comp.27
2018.comp.2939,relatedTransaction,2018.comp.600999
2018.comp.2939,relatedTransaction,2018.comp.600011
2018.comp.2939,relatedTransaction,2018.comp.600015
2018.comp.2939,relatedTransaction,2018.comp.720
2018.comp.2939,relatedTransaction,2018.comp.600025
2018.comp.2939,relatedTransaction,2018.comp.600863
2019.comp.2939,relatedTransaction,2019.comp.27
2019.comp.2939,relatedTransaction,2019.comp.600011
2019.comp.2939,relatedTransaction,2019.comp.600015
2019.comp.2939,relatedTransaction,2019.comp.600025
2019.comp.2939,relatedTransaction,2019.comp.2926
2019.comp.2939,relatedTransaction,2019.comp.600999
2019.comp.2939,relatedTransaction,2019.comp.600863
2020.comp.2939,relatedTransaction,2020.comp.600025
2020.comp.2939,relatedTransaction,2020.comp.27
2020.comp.2939,relatedTransaction,2020.comp.600011
2020.comp.2939,relatedTransaction,2020.comp.600036
2020.comp.2939,relatedTransaction,2020.comp.600015
2020.comp.2939,relatedTransaction,2020.comp.600999
2020.comp.2939,relatedTransaction,2020.comp.2926
2020.comp.2939,relatedTransaction,2020.comp.600863
2018.comp.2940,relatedTransaction,2018.comp.2370
2018.comp.2946,relatedTransaction,2018.comp.876
2019.comp.2946,relatedTransaction,2019.comp.876
2020.comp.2946,relatedTransaction,2020.comp.876
2018.comp.2950,relatedTransaction,2018.comp.2950
2019.comp.2961,relatedTransaction,2019.comp.600755
2020.comp.2961,relatedTransaction,2020.comp.600755
2019.comp.2967,relatedTransaction,2019.comp.2152
2019.comp.2967,relatedTransaction,2019.comp.2465
2020.comp.2967,relatedTransaction,2020.comp.2465
2020.comp.2967,relatedTransaction,2020.comp.2152
2019.comp.2969,relatedTransaction,2019.comp.603156
2020.comp.2969,relatedTransaction,2020.comp.603156
2019.comp.2976,relatedTransaction,2019.comp.2514
2020.comp.2976,relatedTransaction,2020.comp.2514
2020.comp.2984,relatedTransaction,2020.comp.300121
2020.comp.2998,relatedTransaction,2020.comp.300905
2021.comp.3022,relatedTransaction,2021.comp.600803
2020.comp.3026,relatedTransaction,2020.comp.601012
2021.comp.3026,relatedTransaction,2021.comp.300316
2019.comp.3816,relatedTransaction,2019.comp.601991
2020.comp.3816,relatedTransaction,2020.comp.601991
2005.comp.200053,relatedTransaction,2005.comp.22
2006.comp.200053,relatedTransaction,2006.comp.22
2007.comp.200053,relatedTransaction,2007.comp.22
2008.comp.200053,relatedTransaction,2008.comp.22
2009.comp.200053,relatedTransaction,2009.comp.22
2010.comp.200053,relatedTransaction,2010.comp.22
2011.comp.200053,relatedTransaction,2011.comp.600036
2011.comp.200053,relatedTransaction,2011.comp.22
2012.comp.200053,relatedTransaction,2012.comp.22
2012.comp.200053,relatedTransaction,2012.comp.2314
2012.comp.200053,relatedTransaction,2012.comp.600036
2013.comp.200053,relatedTransaction,2013.comp.2314
2013.comp.200053,relatedTransaction,2013.comp.22
2014.comp.200053,relatedTransaction,2014.comp.2314
2015.comp.200053,relatedTransaction,2015.comp.2314
2015.comp.200053,relatedTransaction,2015.comp.22
2016.comp.200053,relatedTransaction,2016.comp.2314
2005.comp.200054,relatedTransaction,2005.comp.625
2006.comp.200054,relatedTransaction,2006.comp.625
2007.comp.200054,relatedTransaction,2007.comp.625
2008.comp.200054,relatedTransaction,2008.comp.625
2009.comp.200054,relatedTransaction,2009.comp.625
2010.comp.200054,relatedTransaction,2010.comp.625
2010.comp.200054,relatedTransaction,2010.comp.600877
2011.comp.200054,relatedTransaction,2011.comp.600877
2011.comp.200054,relatedTransaction,2011.comp.600698
2011.comp.200054,relatedTransaction,2011.comp.625
2012.comp.200054,relatedTransaction,2012.comp.625
2013.comp.200054,relatedTransaction,2013.comp.625
2014.comp.200054,relatedTransaction,2014.comp.600877
2014.comp.200054,relatedTransaction,2014.comp.625
2015.comp.200054,relatedTransaction,2015.comp.625
2015.comp.200054,relatedTransaction,2015.comp.600178
2015.comp.200054,relatedTransaction,2015.comp.200054
2016.comp.200054,relatedTransaction,2016.comp.625
2017.comp.200054,relatedTransaction,2017.comp.625
2018.comp.200054,relatedTransaction,2018.comp.625
2018.comp.200054,relatedTransaction,2018.comp.600178
2019.comp.200054,relatedTransaction,2019.comp.625
2020.comp.200054,relatedTransaction,2020.comp.625
2005.comp.200152,relatedTransaction,2005.comp.601111
2006.comp.200152,relatedTransaction,2006.comp.601111
2007.comp.200152,relatedTransaction,2007.comp.601111
2008.comp.200152,relatedTransaction,2008.comp.601111
2009.comp.200152,relatedTransaction,2009.comp.601111
2010.comp.200152,relatedTransaction,2010.comp.601111
2011.comp.200152,relatedTransaction,2011.comp.601111
2012.comp.200152,relatedTransaction,2012.comp.601111
2013.comp.200152,relatedTransaction,2013.comp.601111
2014.comp.200152,relatedTransaction,2014.comp.601111
2015.comp.200152,relatedTransaction,2015.comp.601111
2016.comp.200152,relatedTransaction,2016.comp.601111
2017.comp.200152,relatedTransaction,2017.comp.601111
2018.comp.200152,relatedTransaction,2018.comp.601111
2019.comp.200152,relatedTransaction,2019.comp.601111
2020.comp.200152,relatedTransaction,2020.comp.601111
2008.comp.200168,relatedTransaction,2008.comp.200168
2005.comp.200468,relatedTransaction,2005.comp.600680
2007.comp.200468,relatedTransaction,2007.comp.600680
2008.comp.200468,relatedTransaction,2008.comp.600680
2009.comp.200468,relatedTransaction,2009.comp.600680
2010.comp.200468,relatedTransaction,2010.comp.600680
2013.comp.200468,relatedTransaction,2013.comp.600680
2016.comp.200468,relatedTransaction,2016.comp.600680
2018.comp.200468,relatedTransaction,2018.comp.600776
2019.comp.200468,relatedTransaction,2019.comp.600776
2020.comp.200468,relatedTransaction,2020.comp.600776
1997.comp.200512,relatedTransaction,1997.comp.200512
1998.comp.200512,relatedTransaction,1998.comp.200512
1999.comp.200512,relatedTransaction,1999.comp.200512
2000.comp.200512,relatedTransaction,2000.comp.200512
2001.comp.200512,relatedTransaction,2001.comp.200512
2002.comp.200512,relatedTransaction,2002.comp.200512
2003.comp.200512,relatedTransaction,2003.comp.200512
2004.comp.200512,relatedTransaction,2004.comp.200512
2005.comp.200512,relatedTransaction,2005.comp.200512
2006.comp.200512,relatedTransaction,2006.comp.200512
2007.comp.200512,relatedTransaction,2007.comp.200512
2008.comp.200512,relatedTransaction,2008.comp.200512
2009.comp.200512,relatedTransaction,2009.comp.200512
2010.comp.200512,relatedTransaction,2010.comp.200512
2014.comp.200512,relatedTransaction,2014.comp.200512
2016.comp.200512,relatedTransaction,2016.comp.200512
2017.comp.200512,relatedTransaction,2017.comp.200512
2018.comp.200512,relatedTransaction,2018.comp.200512
2019.comp.200512,relatedTransaction,2019.comp.200512
2020.comp.200512,relatedTransaction,2020.comp.200512
2010.comp.200706,relatedTransaction,2010.comp.200706
2012.comp.200706,relatedTransaction,2012.comp.200706
2015.comp.200706,relatedTransaction,2015.comp.200706
